Year,DoY,DOsat,Temp,PAR,Zmix,Wind
2012,107.4513889,101.3377926,11.02,480.7157061,1,0.28118816
2012,107.4548611,101.1,10.9979,504.6528438,1,0.28118816
2012,107.4583333,101.1,10.97526667,528.5899816,1,0.28118816
2012,107.4618056,101.1,10.97,528.2276027,1,0.28118816
2012,107.4652778,101.1733333,10.91866667,527.8652238,1,0.28118816
2012,107.46875,101.2735786,10.87792642,527.5028449,1,0.28118816
2012,107.4722222,101.1526667,10.85526667,527.1404661,1,0.28118816
2012,107.4756944,101.0265781,10.82063123,526.7780872,1,0.28118816
2012,107.4791667,100.632107,10.78056856,526.4157083,1,0.28118816
2012,107.4826389,100.5736667,10.77736667,526.0533295,1,0.28118816
2012,107.4861111,100.4526667,10.6916,525.6909506,1,0.28118816
2012,107.4895833,100.4,10.70405316,525.3285717,1.000119904,0.28118816
2012,107.4930556,100.4733333,10.70533333,524.9661928,1.25,0.28118816
2012,107.4965278,100.7207358,10.65585284,524.603814,1.25,0.28118816
2012,107.5,101.3873754,10.63265781,524.2414351,1.25,0.28118816
2012,107.5034722,101.3792642,10.56377926,520.2753997,1,0.28118816
2012,107.5069444,101.5202658,10.54,516.3093642,1,0.28118816
2012,107.5104167,101.7471572,10.52528428,512.3433288,1,0.28118816
2012,107.5138889,101.8734219,10.52734219,508.3772934,1,0.28118816
2012,107.5173611,102.0471572,10.50792642,504.4112579,1.25,0.28118816
2012,107.5208333,102.0263333,10.47053333,500.4452225,1.25,0.28118816
2012,107.5243056,102.0736667,10.44526667,496.4791871,1.25,0.28118816
2012,107.5277778,102.2473333,10.45473333,492.5131516,1.25,0.28118816
2012,107.53125,102.3,10.47473333,488.5471162,1.230779883,0.28118816
2012,107.5347222,102.3736667,10.5021,484.5810808,1.134617752,0.28118816
2012,107.5381944,102.4,10.50265781,480.6150453,1.038455621,0.28118816
2012,107.5416667,102.4,10.5,476.6490099,1,0.28118816
2012,107.5451389,102.3264214,10.4632107,471.8776881,1,0.28118816
2012,107.5486111,102.2263333,10.45736667,467.1063663,1,0.28118816
2012,107.5520833,102.4202658,10.46734219,462.3350444,1,0.28118816
2012,107.5555556,102.5,10.45528428,457.5637226,1.25,0.28118816
2012,107.5590278,102.6473333,10.46473333,452.7924008,1.25,0.28118816
2012,107.5625,102.6263333,10.43316667,448.021079,1.25,0.28118816
2012,107.5659722,102.5263333,10.40526667,443.2497572,1.25,0.28118816
2012,107.5694444,102.6473333,10.40736667,438.4784353,1.25,0.28118816
2012,107.5729167,102.7,10.40263333,433.7071135,1,0.28118816
2012,107.5763889,102.7,10.4,428.9357917,1,0.28118816
2012,107.5798611,102.7736667,10.4,424.1644699,1.000039968,0.28118816
2012,107.5833333,102.8736667,10.4,419.3931481,1.25,0.28118816
2012,107.5868056,102.9,10.39263333,429.8618711,1.25,0.28118816
2012,107.5902778,102.8265781,10.36797342,440.330594,1.25,0.28118816
2012,107.59375,102.8735786,10.35264214,450.799317,1.25,0.28118816
2012,107.5972222,102.9,10.34263333,461.26804,1.25,0.28118816
2012,107.6006944,102.9,10.34,471.736763,1.25,0.28118816
2012,107.6041667,102.9,10.34,482.2054859,1.25,0.28118816
2012,107.6076389,102.8266667,10.296,492.6742089,1.25,0.28118816
2012,107.6111111,102.8735786,10.29471572,503.1429319,1.25,0.28118816
2012,107.6145833,102.9,10.29263333,513.6116548,1.25,0.28118816
2012,107.6180556,102.9734219,10.27531561,524.0803778,1.25,0.28118816
2012,107.6215278,102.9264214,10.27,534.5491008,1.25,0.28118816
2012,107.625,102.7526667,10.25526667,545.0178238,1.25,0.28118816
2012,107.6284722,102.6263333,10.26473333,527.4827128,1.5,0.28118816
2012,107.6319444,102.6734219,10.26265781,509.9476018,1.499840128,0.28118816
2012,107.6354167,102.7,10.26735786,492.4124908,1.25,0.28118816
2012,107.6388889,102.7736667,10.26263333,474.8773798,1.25,0.28118816
2012,107.6423611,102.7263333,10.26,457.3422689,1.25,0.28118816
2012,107.6458333,102.8473333,10.26,439.8071579,1.25,0.28118816
2012,107.6493056,102.7531561,10.25265781,422.2720469,1.25,0.28118816
2012,107.6527778,102.7735786,10.25,404.7369359,1.25,0.28118816
2012,107.65625,102.8736667,10.24263333,387.2018249,1.25,0.28118816
2012,107.6597222,102.9736667,10.2179,369.666714,1.25,0.28118816
2012,107.6631944,103.0736667,10.20263333,352.131603,1.5,0.28118816
2012,107.6666667,103.1734219,10.18531561,334.596492,1.5,0.28118816
2012,107.6701389,103.3466667,10.17266667,319.1531124,1.250039968,0.28118816
2012,107.6736111,103.4,10.15528428,303.7097328,1.5,0.28118816
2012,107.6770833,103.4736667,10.14263333,288.2663532,1.5,0.28118816
2012,107.6805556,103.4265781,10.11797342,272.8229736,1.5,0.28118816
2012,107.6840278,103.3266667,10.09533333,257.379594,1.5,0.28118816
2012,107.6875,103.3733333,10.08266667,241.9362144,1.5,0.28118816
2012,107.6909722,103.4,10.06528428,226.4928348,1.5,0.28118816
2012,107.6944444,103.4736667,10.07473333,211.0494552,1.5,0.28118816
2012,107.6979167,103.5,10.06526667,195.6060756,1.5,0.28118816
2012,107.7013889,103.5,10.05263333,180.162696,1.5,0.28118816
2012,107.7048611,103.5,10.01316667,164.7193164,1.5,0.28118816
2012,107.7083333,103.5736667,10.00736667,149.2759368,1.5,0.28118816
2012,107.7118056,103.6,10.00263333,139.0206147,1.5,0.28118816
2012,107.7152778,103.5265781,9.985315615,128.7652926,1.5,0.28118816
2012,107.71875,103.4266667,9.972666667,118.5099705,1.5,0.28118816
2012,107.7222222,103.4,9.984666667,108.2546484,1.5,0.28118816
2012,107.7256944,103.4735786,9.98264214,97.99932634,1.5,0.28118816
2012,107.7291667,103.5,9.98,87.74400425,1.75,0.28118816
2012,107.7326389,103.4264214,9.943210702,77.48868217,1.75,0.28118816
2012,107.7361111,103.4736667,9.93,67.23336009,1.749960032,0.28118816
2012,107.7395833,103.4265781,9.915315615,56.978038,1.749880096,0.28118816
2012,107.7430556,103.4,9.91735786,46.72271592,1.75,0.28118816
2012,107.7465278,103.4736667,9.912633333,36.46739384,1.75,0.28118816
2012,107.75,103.5,9.91,26.21207175,1.75,0.28118816
2012,107.7534722,103.3533333,9.888,24.09396725,1.5,0.28118816
2012,107.7569444,103.3733333,9.850666667,21.97586274,1.5,0.28118816
2012,107.7604167,103.3266667,9.825333333,19.85775823,1.5,0.28118816
2012,107.7638889,103.2264214,9.82,17.73965372,1.5,0.28118816
2012,107.7673611,103.2,9.805315615,15.62154922,1.75,0.28118816
2012,107.7708333,103.2,9.792666667,13.50344471,1.75,0.28118816
2012,107.7743056,103.2,9.78264214,11.3853402,1.75,0.28118816
2012,107.7777778,102.979,9.728433333,9.267235691,1.75,0.28118816
2012,107.78125,102.9736667,9.746833333,7.149131183,1.75,0.28118816
2012,107.7847222,102.9263333,9.745266667,5.031026676,1.5,0.28118816
2012,107.7881944,102.9736667,9.747366667,2.912922168,1.5,0.28118816
2012,107.7916667,103.0734219,9.742657807,0.79481766,1.5,0.28118816
2012,107.7951389,102.9528428,9.688494983,0.761599596,1.75,0.28118816
2012,107.7986111,102.9736667,9.7142,0.728381533,1.75,0.28118816
2012,107.8020833,103,9.700533333,0.69516347,1.75,0.28118816
2012,107.8055556,102.9263333,9.7121,0.661945407,1.75,0.28118816
2012,107.8090278,102.8263333,9.690533333,0.628727343,1.75,0.28118816
2012,107.8125,102.8,9.665266667,0.59550928,1.75,0.28118816
2012,107.8159722,102.8,9.674733333,0.562291217,1.75,0.28118816
2012,107.8194444,102.8,9.687366667,0.529073153,1.5,0.28118816
2012,107.8229167,102.7263333,9.675266667,0.49585509,1.5,0.28118816
2012,107.8263889,102.6263333,9.6479,0.462637027,1.5,0.28118816
2012,107.8298611,102.5263333,9.6179,0.429418964,1.5,0.28118816
2012,107.8333333,102.4265781,9.61,0.3962009,1.75,0.28118816
2012,107.8368056,102.4,9.573210702,0.3962009,1.75,0.28118816
2012,107.8402778,102.3263333,9.56,0.3962009,2,0.28118816
2012,107.84375,102.3,9.56,0.3962009,1.75,0.28118816
2012,107.8472222,102.3,9.56,0.3962009,1.75,0.28118816
2012,107.8506944,102.08,9.523333333,0.3962009,1.5,0.28118816
2012,107.8541667,102.0733333,9.51,0.3962009,1.5,0.28118816
2012,107.8576389,101.9533333,9.517333333,0.3962009,1.5,0.28118816
2012,107.8611111,101.8264214,9.51264214,0.3962009,1.5,0.28118816
2012,107.8645833,101.9473333,9.517366667,0.3962009,1.75,0.28118816
2012,107.8680556,102.0736667,9.4979,0.3962009,1.75,0.28118816
2012,107.8715278,102.0263333,9.49,0.3962009,1.75,0.28118816
2012,107.875,102,9.4458,0.3962009,1.75,0.28118816
2012,107.8784722,101.9263333,9.43,0.445927334,1.75,0.28118816
2012,107.8819444,101.9,9.444733333,0.495653769,1.75,0.28118816
2012,107.8854167,101.9736667,9.45,0.545380203,1.75,0.28118816
2012,107.8888889,101.9263333,9.435266667,0.595106637,1.500039968,0.28118816
2012,107.8923611,101.9,9.422657807,0.644833071,1.5,0.28118816
2012,107.8958333,101.9,9.42735786,0.694559505,1.5,0.28118816
2012,107.8993056,101.9,9.43,0.744285939,1.75,0.28118816
2012,107.9027778,101.8263333,9.415266667,0.794012373,1.75,0.28118816
2012,107.90625,101.8,9.41,0.843738807,1.75,0.28118816
2012,107.9097222,101.7264214,9.41,0.893465242,1.75,0.28118816
2012,107.9131944,101.5526667,9.3879,0.943191676,1.75,0.28118816
2012,107.9166667,101.5,9.3579,0.99291811,2,0.28118816
2012,107.9201389,101.5,9.335266667,1.009426481,1.75,0.28118816
2012,107.9236111,101.5,9.337366667,1.025934851,1.75,0.28118816
2012,107.9270833,101.279,9.310533333,1.042443222,1.75,0.28118816
2012,107.9305556,101.1265781,9.285315615,1.058951593,1.500159872,0.28118816
2012,107.9340278,101.0264214,9.265284281,1.075459964,1.5,0.28118816
2012,107.9375,101,9.274733333,1.091968335,1.75,0.28118816
2012,107.9409722,101,9.28,1.108476706,1.75,0.28118816
2012,107.9444444,101,9.272633333,1.124985077,1.75,0.28118816
2012,107.9479167,100.9263333,9.2479,1.141493447,2,0.28118816
2012,107.9513889,100.9,9.247366667,1.158001818,2,0.28118816
2012,107.9548611,100.9,9.242633333,1.174510189,1.999960032,0.28118816
2012,107.9583333,100.9,9.232633333,1.19101856,1.75,0.28118816
2012,107.9618056,100.9,9.23,1.124783755,1.75,0.28118816
2012,107.9652778,100.7531561,9.200631229,1.05854895,1.75,0.28118816
2012,107.96875,100.7735786,9.19735786,0.992314145,1.75,0.28118816
2012,107.9722222,100.8,9.207366667,0.92607934,1.75,0.28118816
2012,107.9756944,100.8736667,9.21,0.859844535,1.75,0.28118816
2012,107.9791667,100.9734219,9.21,0.79360973,2,0.28118816
2012,107.9826389,100.8528428,9.173210702,0.727374925,2,0.28118816
2012,107.9861111,100.9473333,9.1821,0.66114012,2,0.28118816
2012,107.9895833,100.9263333,9.19,0.594905315,2,0.28118816
2012,107.9930556,100.8263333,9.175266667,0.52867051,2,0.28118816
2012,107.9965278,100.8736667,9.17,0.462435705,2,0.28118816
2012,108,100.9,9.17,0.3962009,2,0.28118816
2012,108.0034722,100.9,9.162633333,0.462435705,1.999920064,0.28118816
2012,108.0069444,100.8263333,9.152633333,0.52867051,1.75,0.28118816
2012,108.0104167,100.6531561,9.113289037,0.594905315,1.75,0.28118816
2012,108.0138889,100.6,9.122,0.66114012,2,0.28118816
2012,108.0173611,100.5266667,9.115333333,0.727374925,2,0.28118816
2012,108.0208333,100.4266667,9.095333333,0.79360973,2,0.28118816
2012,108.0243056,100.4735786,9.067926421,0.859844535,2,0.28118816
2012,108.0277778,100.5736667,9.0821,0.92607934,2,0.28118816
2012,108.03125,100.6,9.082633333,0.992314145,2,0.28118816
2012,108.0347222,100.5265781,9.072657807,1.05854895,2,0.28118816
2012,108.0381944,100.5,9.07735786,1.124783755,1.75,0.28118816
2012,108.0416667,100.5,9.065266667,1.19101856,1.75,0.28118816
2012,108.0451389,100.5736667,9.052633333,1.174510189,1.75,0.28118816
2012,108.0486111,100.6,9.042633333,1.158001818,1.75,0.28118816
2012,108.0520833,100.6736667,9.04,1.141493447,1.75,0.28118816
2012,108.0555556,100.6265781,9.04,1.124985077,1.75,0.28118816
2012,108.0590278,100.38,9.025333333,1.108476706,1.75,0.28118816
2012,108.0625,100.3735786,9.005284281,1.091968335,1.75,0.28118816
2012,108.0659722,100.4,9.007366667,1.075459964,1.75,0.28118816
2012,108.0694444,100.3265781,8.995315615,1.058951593,1.75,0.28118816
2012,108.0729167,100.3,8.997333333,1.042443222,1.75,0.28118816
2012,108.0763889,100.2264214,9,1.025934851,1.75,0.28118816
2012,108.0798611,100.2,8.992633333,1.009426481,1.75,0.28118816
2012,108.0833333,100.1263333,8.99,0.99291811,1.75,0.28118816
2012,108.0868056,100.1,8.975266667,1.009426481,1.75,0.28118816
2012,108.0902778,99.95266667,8.955266667,1.025934851,1.75,0.28118816
2012,108.09375,99.9,8.927973422,1.042443222,2,0.28118816
2012,108.0972222,99.9,8.92,1.058951593,2,0.28118816
2012,108.1006944,99.9,8.912657807,1.075459964,2,0.28118816
2012,108.1041667,99.75284281,8.895284281,1.091968335,1.75,0.28118816
2012,108.1076389,99.77366667,8.897366667,1.108476706,1.75,0.28118816
2012,108.1111111,99.65266667,8.9,1.124985077,1.75,0.28118816
2012,108.1145833,99.6,8.9,1.141493447,1.75,0.28118816
2012,108.1180556,99.52633333,8.892633333,1.158001818,1.75,0.28118816
2012,108.1215278,99.42633333,8.875266667,1.174510189,1.75,0.28118816
2012,108.125,99.32633333,8.877366667,1.19101856,2,0.28118816
2012,108.1284722,99.3,8.88,1.158001818,2,0.28118816
2012,108.1319444,99.3,8.872657807,1.124985077,2,0.28118816
2012,108.1354167,99.2264214,8.87,1.091968335,2,0.28118816
2012,108.1388889,99.2,8.855315615,1.058951593,1.750039968,0.28118816
2012,108.1423611,99.1264214,8.835284281,1.025934851,1.75,0.28118816
2012,108.1458333,99.1,8.822633333,0.99291811,1.75,0.28118816
2012,108.1493056,99.02657807,8.805315615,0.959901368,1.999840128,0.28118816
2012,108.1527778,99,8.8,0.926884626,2,0.28118816
2012,108.15625,99,8.79264214,0.893867885,2,0.28118816
2012,108.1597222,98.92633333,8.797366667,0.860851143,2,0.28118816
2012,108.1631944,98.97342193,8.792657807,0.827834401,2,0.28118816
2012,108.1666667,98.85284281,8.78264214,0.79481766,2,0.28118816
2012,108.1701389,98.87366667,8.78,0.993320753,2,0.28118816
2012,108.1736111,98.82657807,8.772657807,1.191823846,2,0.28118816
2012,108.1770833,98.7264214,8.740568562,1.39032694,2,0.28118816
2012,108.1805556,98.7,8.737366667,1.588830033,2,0.28118816
2012,108.1840278,98.62633333,8.725266667,1.787333126,2,0.28118816
2012,108.1875,98.52633333,8.727366667,1.98583622,2,0.28118816
2012,108.1909722,98.57366667,8.722633333,2.184339313,2,0.28118816
2012,108.1944444,98.52633333,8.6979,2.382842406,2,0.28118816
2012,108.1979167,98.5,8.697342193,2.5813455,2,0.28118816
2012,108.2013889,98.42666667,8.7,2.779848593,2,0.28118816
2012,108.2048611,98.4,8.685333333,2.978351686,2,0.28118816
2012,108.2083333,98.18,8.650666667,3.17685478,2,0.28118816
2012,108.2118056,98.1,8.617926421,14.09754474,2,0.28118816
2012,108.2152778,98.02633333,8.61,25.01823469,2,0.28118816
2012,108.21875,98.07366667,8.624733333,35.93892465,2,0.28118816
2012,108.2222222,98.1,8.622633333,46.85961461,2,0.28118816
2012,108.2256944,98.02633333,8.5979,57.78030456,2,0.28118816
2012,108.2291667,98,8.612026578,68.70099452,2,0.28118816
2012,108.2326389,97.92666667,8.62,79.62168448,2,0.28118816
2012,108.2361111,97.8264214,8.590568562,90.54237443,2,0.28118816
2012,108.2395833,97.72633333,8.550533333,101.4630644,2,0.28118816
2012,108.2430556,97.77342193,8.569368771,112.3837543,2,0.28118816
2012,108.2465278,97.8,8.565333333,123.3044443,2,0.28118816
2012,108.25,97.72666667,8.574666667,134.2251343,2,0.28118816
2012,108.2534722,97.7,8.565333333,162.8812502,2,0.28118816
2012,108.2569444,97.7,8.537926421,191.5373661,2,0.28118816
2012,108.2604167,97.7,8.544733333,220.193482,2,0.28118816
2012,108.2638889,97.62657807,8.557342193,248.849598,2,0.28118816
2012,108.2673611,97.5264214,8.545284281,277.5057139,2,0.28118816
2012,108.2708333,97.5,8.488604651,306.1618298,2,0.28118816
2012,108.2743056,97.42666667,8.484666667,334.8179457,2,0.28118816
2012,108.2777778,97.4,8.504666667,363.4740617,2,0.28118816
2012,108.28125,97.32666667,8.51,392.1301776,2,0.28118816
2012,108.2847222,97.3,8.495333333,420.7862935,2,0.28118816
2012,108.2881944,97.37333333,8.49,449.4424094,2,0.28118816
2012,108.2916667,97.32666667,8.49,478.0985254,2,0.28118816
2012,108.2951389,97.3,8.475333333,535.5557088,2,0.40557704
2012,108.2986111,97.37333333,8.484666667,593.0128922,2,0.52996592
2012,108.3020833,97.32666667,8.453333333,650.4700756,2,0.6543548
2012,108.3055556,97.22666667,8.447333333,707.927259,2,0.77874368
2012,108.3090278,97.2,8.464715719,765.3844424,2,0.90313256
2012,108.3125,97.27342193,8.477342193,822.8416258,2,1.02752144
2012,108.3159722,97.3,8.465333333,880.2988092,2,1.15191032
2012,108.3194444,97.2264214,8.46,937.7559926,2,1.2762992
2012,108.3229167,97.2,8.467342193,995.213176,2,1.40068808
2012,108.3263889,97.2735786,8.47,1052.670359,2,1.52507696
2012,108.3298611,97.3,8.477342193,1110.127543,2,1.64946584
2012,108.3333333,97.3735786,8.465284281,1167.584726,2,1.77385472
2012,108.3368056,97.47342193,8.467342193,1194.521556,2,1.64946584
2012,108.3402778,97.5,8.47735786,1221.458385,2,1.52507696
2012,108.34375,97.5,8.48,1248.395215,2,1.40068808
2012,108.3472222,97.5735786,8.502073579,1275.332044,2,1.2762992
2012,108.3506944,97.74733333,8.495266667,1302.268874,2,1.15191032
2012,108.3541667,97.87366667,8.504733333,1329.205703,2,1.02752144
2012,108.3576389,97.82633333,8.517366667,1356.142533,2,0.90313256
2012,108.3611111,97.8,8.52,1383.079362,2,0.77874368
2012,108.3645833,97.8,8.527333333,1410.016192,2,0.6543548
2012,108.3680556,97.94666667,8.53,1436.953021,2,0.52996592
2012,108.3715278,98.14715719,8.544715719,1463.889851,2,0.40557704
2012,108.375,98.2,8.5279,1490.82668,2,0.28118816
2012,108.3784722,98.27366667,8.556833333,1420.263461,2,0.28118816
2012,108.3819444,98.22657807,8.577342193,1349.700242,2,0.28118816
2012,108.3854167,98.34666667,8.572666667,1279.137022,2,0.28118816
2012,108.3888889,98.4735786,8.592073579,1208.573803,2,0.28118816
2012,108.3923611,98.721,8.636833333,1138.010584,2,0.28118816
2012,108.3958333,98.57973422,8.635315615,1067.447365,2,0.28118816
2012,108.3993056,98.64666667,8.652,996.8841452,2,0.28118816
2012,108.4027778,98.40666667,8.638,926.320926,2,0.28118816
2012,108.40625,98.15333333,8.549333333,855.7577067,2,0.28118816
2012,108.4097222,98.17333333,8.498,785.1944874,2,0.28118816
2012,108.4131944,98.56666667,8.541333333,714.6312681,2,0.28118816
2012,108.4166667,98.7735786,8.589431438,644.0680488,2,0.28118816
2012,108.4201389,98.87366667,8.614733333,657.1338204,2,0.42446448
2012,108.4236111,98.97342193,8.627342193,670.199592,2,0.5677408
2012,108.4270833,99.14666667,8.644666667,683.2653635,2,0.71101712
2012,108.4305556,99.27333333,8.672,696.3311351,2,0.85429344
2012,108.4340278,99.37333333,8.687333333,709.3969066,2,0.99756976
2012,108.4375,99.54666667,8.712,722.4626782,2,1.14084608
2012,108.4409722,99.6,8.72,735.5284497,2,1.2841224
2012,108.4444444,99.74666667,8.778666667,748.5942213,2,1.42739872
2012,108.4479167,99.8735786,8.836789298,761.6599929,2,1.57067504
2012,108.4513889,100.0473333,8.923666667,774.7257644,2,1.71395136
2012,108.4548611,100.1736667,8.9721,787.791536,2,1.85722768
2012,108.4583333,100.2736667,8.965266667,800.8573075,1.976183946,2.000504
2012,108.4618056,100.4473333,9.0042,917.9258154,1.916662857,2.013840693
2012,108.4652778,100.5,8.983166667,1034.994323,1.857141769,2.027177387
2012,108.46875,100.6473333,9.065766667,1152.062831,1.79762068,2.04051408
2012,108.4722222,100.7736667,9.085266667,1269.131339,1.75,2.053850773
2012,108.4756944,100.8736667,9.08,1386.199847,1.750024,2.067187467
2012,108.4791667,100.7531561,8.991893688,1503.268355,1.9375225,2.08052416
2012,108.4826389,100.9207358,9.077725753,1620.336863,2.125021,2.093860853
2012,108.4861111,101.1473333,9.105266667,1737.405371,2.3125195,2.107197547
2012,108.4895833,101.3473333,9.1442,1854.473878,2.5,2.12053424
2012,108.4930556,101.4,9.211566667,1971.542386,2.5,2.133870933
2012,108.4965278,101.5468439,9.259368771,2088.610894,2.388888889,2.147207627
2012,108.5,101.6735786,9.299431438,2205.679402,2.25,2.16054432
2012,108.5034722,101.8473333,9.295266667,2099.884904,2.111111111,2.100566453
2012,108.5069444,101.9,9.304733333,1994.090405,1.999360512,2.040588587
2012,108.5104167,102.0468439,9.368737542,1888.295906,0.974359684,1.98061072
2012,108.5138889,102.1733333,9.404666667,1782.501408,0.942308008,1.920632853
2012,108.5173611,102.2735786,9.432073579,1676.706909,0.910256331,1.860654987
2012,108.5208333,102.4468439,9.462026578,1570.912411,0.878204655,1.80067712
2012,108.5243056,102.4266667,9.477333333,1465.117912,0.846152978,1.740699253
2012,108.5277778,102.5466667,9.516666667,1359.323414,0.814101302,1.680721387
2012,108.53125,102.6,9.53,1253.528915,0.782049625,1.62074352
2012,108.5347222,102.6736667,9.5521,1147.734417,0.75,1.560765653
2012,108.5381944,102.8473333,9.596833333,1041.939918,1,1.500787787
2012,108.5416667,102.9736667,9.661566667,936.1454198,1,1.44080992
2012,108.5451389,103.1473333,9.650533333,920.7040534,1,1.447478267
2012,108.5486111,103.3468439,9.713421927,905.262687,0.75,1.454146613
2012,108.5520833,103.4,9.754715719,889.8213207,0.75,1.46081496
2012,108.5555556,103.4734219,9.789368771,874.3799543,1,1.467483307
2012,108.5590278,103.6471572,9.836789298,858.9385879,1,1.474151653
2012,108.5625,103.7,9.85,843.4972215,1,1.48082
2012,108.5659722,103.7735786,9.894147157,828.0558551,1,1.487488347
2012,108.5694444,103.8,9.902633333,812.6144887,1,1.494156693
2012,108.5729167,103.9468439,9.944053156,797.1731223,1,1.50082504
2012,108.5763889,104.1466667,10.01133333,781.7317559,1,1.507493387
2012,108.5798611,104.1264214,10.04471572,766.2903896,1,1.514161733
2012,108.5833333,104.1736667,10.07946667,750.8490232,1,1.52083008
2012,108.5868056,104.2736667,10.0016,832.2232121,1,1.418644187
2012,108.5902778,104.3,9.992026578,913.5974011,1,1.316458293
2012,108.59375,104.3735786,10.00735786,994.9715901,1,1.2142724
2012,108.5972222,104.4736667,10.0321,1076.345779,1,1.112086507
2012,108.6006944,104.5736667,10.01053333,1157.719968,1,1.009900613
2012,108.6041667,104.6736667,10.0663,1239.094157,1,0.90771472
2012,108.6076389,104.7,10.14156667,1320.468346,0.750039968,0.805528827
2012,108.6111111,104.8468439,10.13797342,1401.842535,0.750039968,0.703342933
2012,108.6145833,105.0471572,10.17414716,1483.216724,0.75,0.60115704
2012,108.6180556,105.1,10.19736667,1564.590913,0.75,0.498971147
2012,108.6215278,105.1736667,10.17053333,1645.965102,0.75,0.396785253
2012,108.625,105.2,10.16,1727.339291,0.75,0.29459936
2012,108.6284722,105.2736667,10.16736667,1619.813427,0.75,0.29348176
2012,108.6319444,105.3,10.15526667,1512.287562,0.75,0.29236416
2012,108.6354167,105.4473333,10.2163,1404.761698,0.75,0.29124656
2012,108.6388889,105.5,10.24,1297.235834,0.75,0.29012896
2012,108.6423611,105.5736667,10.2621,1189.70997,1,0.28901136
2012,108.6458333,105.6,10.27736667,1082.184105,1,0.28789376
2012,108.6493056,105.7473333,10.29473333,974.6582411,1,0.28677616
2012,108.6527778,105.7263333,10.29263333,867.1323768,1,0.28565856
2012,108.65625,105.7736667,10.29736667,759.6065126,1,0.28454096
2012,108.6597222,105.8736667,10.3221,652.0806483,1,0.28342336
2012,108.6631944,105.9736667,10.34473333,544.5547841,1,0.28230576
2012,108.6666667,106.0736667,10.40893333,437.0289199,1,0.28118816
2012,108.6701389,106.1736667,10.43,413.2709584,1,0.42446448
2012,108.6736111,106.2736667,10.4742,389.5129969,1,0.5677408
2012,108.6770833,106.3,10.41657807,365.7550353,1,0.71101712
2012,108.6805556,106.3735786,10.39,341.9970738,1,0.85429344
2012,108.6840278,106.4,10.37526667,318.2391123,1,0.99756976
2012,108.6875,106.4734219,10.39202658,294.4811508,1,1.14084608
2012,108.6909722,106.5,10.3632107,270.7231893,1,1.2841224
2012,108.6944444,106.5736667,10.38683333,246.9652278,1,1.42739872
2012,108.6979167,106.5263333,10.38526667,223.2072663,1,1.57067504
2012,108.7013889,106.5736667,10.38,199.4493048,1,1.71395136
2012,108.7048611,106.6,10.38,175.6913433,1,1.85722768
2012,108.7083333,106.6734219,10.37265781,151.9333818,1,2.000504
2012,108.7118056,106.8471572,10.42150502,147.6029543,1,1.85722768
2012,108.7152778,106.8263333,10.4179,143.2725268,1,1.71395136
2012,108.71875,106.8734219,10.43936877,138.9420992,1,1.57067504
2012,108.7222222,106.8266667,10.44266667,134.6116717,0.75,1.42739872
2012,108.7256944,106.8733333,10.44733333,130.2812442,0.75,1.2841224
2012,108.7291667,106.9,10.406,125.9508167,0.999880096,1.14084608
2012,108.7326389,106.9733333,10.42666667,121.6203892,0.75,0.99756976
2012,108.7361111,107,10.44733333,117.2899616,1,0.85429344
2012,108.7395833,107,10.47943144,112.9595341,1,0.71101712
2012,108.7430556,107.0736667,10.50473333,108.6291066,0.750159872,0.5677408
2012,108.7465278,107.1736667,10.51736667,104.2986791,1,0.42446448
2012,108.75,107.2,10.51263333,99.96825154,0.75,0.28118816
2012,108.7534722,107.2734219,10.51,91.63756391,0.75,0.28118816
2012,108.7569444,107.3,10.51735786,83.30687628,0.75,0.28118816
2012,108.7604167,107.3,10.52,74.97618866,0.999880096,0.28118816
2012,108.7638889,107.2265781,10.49063123,66.64550103,1,0.28118816
2012,108.7673611,107.3471572,10.48735786,58.3148134,1,0.28118816
2012,108.7708333,107.3263333,10.47526667,49.98412577,1,0.28118816
2012,108.7743056,107.3,10.46263333,41.65343814,0.75,0.28118816
2012,108.7777778,107.3,10.46,33.32275051,0.75,0.28118816
2012,108.78125,107.3736667,10.45263333,24.99206289,0.75,0.28118816
2012,108.7847222,107.4,10.44263333,16.66137526,0.75,0.28118816
2012,108.7881944,107.3263333,10.43263333,8.330687628,0.75,0.28118816
2012,108.7916667,107.3,10.44473333,3.41E-11,0.75,0.28118816
2012,108.7951389,107.3,10.42797342,0,1,0.28118816
2012,108.7986111,107.4466667,10.36866667,0,0.999960032,0.28118816
2012,108.8020833,107.3533333,10.394,0,0.75,0.28118816
2012,108.8055556,107.3,10.388,0,0.75,0.28118816
2012,108.8090278,107.3,10.38,0,1,0.28118816
2012,108.8125,107.3,10.36533333,0,1,0.28118816
2012,108.8159722,107.2264214,10.33792642,0,1,0.28118816
2012,108.8194444,107.2,10.33736667,0,1,0.28118816
2012,108.8229167,107.1263333,10.33263333,0,1,0.28118816
2012,108.8263889,107.1,10.33,0,1,0.28118816
2012,108.8298611,107.0265781,10.32265781,0,1,0.28118816
2012,108.8333333,106.9266667,10.32,0,1.25,0.28118816
2012,108.8368056,106.9735786,10.2832107,0.066234805,0.75,0.28118816
2012,108.8402778,106.9263333,10.27,0.13246961,0.999920064,0.28118816
2012,108.84375,106.9,10.24797342,0.198704415,1,0.28118816
